"","treatment","name","value"
"619","DFJ3_121","red",-0.00538526329680173
"620","DFJ3_121","turquoise",0.0327999461223473
"621","DFJ3_121","black",0.0659104500212342
"622","DFJ3_121","brown",-0.00571020336591461
"623","DFJ3_121","tan",-0.0279402999619659
"624","DFJ3_121","yellow",-0.0887666439450977
"625","DFJ3_121","purple",-0.059943893113398
"626","DFJ3_121","salmon",-0.0331641089418061
"627","DFJ3_121","greenyellow",-0.037018495259695
"628","DFJ3_121","magenta",0.0337797368241623
"629","DFJ3_121","pink",-0.0411979378289927
"630","DFJ3_121","grey",-0.0508164113779056
"631","DFJ3_122","blue",-0.0161245082825217
"632","DFJ3_122","green",-0.0956719580684882
"633","DFJ3_122","red",-0.0761680354070635
"634","DFJ3_122","turquoise",-0.0811489034772782
"635","DFJ3_122","black",0.0657443822774006
"636","DFJ3_122","brown",0.0628035304973689
"637","DFJ3_122","tan",0.0885518620422431
"638","DFJ3_122","yellow",-0.0290625033849287
"639","DFJ3_122","purple",-0.0517435960884089
"640","DFJ3_122","salmon",0.030844291339149
"641","DFJ3_122","greenyellow",-0.0598727252818319
"642","DFJ3_122","magenta",0.0400805951650517
"643","DFJ3_122","pink",-0.0070396008927741
"644","DFJ3_122","grey",-0.0160366464857696
"645","DFJ3_123","blue",-0.0494713790524769
"646","DFJ3_123","green",-0.0539209792868735
"647","DFJ3_123","red",-0.0691383374155757
"648","DFJ3_123","turquoise",-0.0966035986664416
"649","DFJ3_123","black",0.018147178361803
"650","DFJ3_123","brown",0.048319464568935
"651","DFJ3_123","tan",0.0443351439008112
"652","DFJ3_123","yellow",0.0161544833787413
"653","DFJ3_123","purple",0.0320421400025762
"654","DFJ3_123","salmon",0.0724078712313565
"655","DFJ3_123","greenyellow",0.0417769236210227
"656","DFJ3_123","magenta",0.0364948501920582
"657","DFJ3_123","pink",0.00923105427794028
"658","DFJ3_123","grey",-0.0146883093436748
"659","DFJ3_124","blue",-0.0686682907829484
"660","DFJ3_124","green",-0.106919961741045
"661","DFJ3_124","red",-0.102604282715343
"662","DFJ3_124","turquoise",-0.144596127183276
"663","DFJ3_124","black",0.0318056269916629
"664","DFJ3_124","brown",0.0691817863250471
"665","DFJ3_124","tan",0.0730500075886975
"666","DFJ3_124","yellow",0.00737684197669862
"667","DFJ3_124","purple",0.00871067737575268
"668","DFJ3_124","salmon",0.083480613070843
"669","DFJ3_124","greenyellow",-0.0715214923742897
"670","DFJ3_124","magenta",0.0509659016897956
"671","DFJ3_124","pink",0.00138400604936073
"672","DFJ3_124","grey",-0.0458917019313572
"673","DFL6_129","blue",0.133422394930602
"674","DFL6_129","green",-0.00693829816020794
"675","DFL6_129","red",0.0701158795728021
"676","DFL6_129","turquoise",0.131324429586457
"677","DFL6_129","black",-0.041235501860081
"678","DFL6_129","brown",-0.0353022602618003
"679","DFL6_129","tan",-0.0703748505158015
"680","DFL6_129","yellow",-0.0866800366084985
"681","DFL6_129","purple",0.0682339745702924
"682","DFL6_129","salmon",-0.0483009269718038
"683","DFL6_129","greenyellow",-0.109194260876765
"684","DFL6_129","magenta",-0.0105205017247963
"685","DFL6_129","pink",-0.0341367743792889
"686","DFL6_129","grey",-0.0207272292581623
"687","DFL6_130","blue",0.0781208241003991
"688","DFL6_130","green",0.0212937049357121
"689","DFL6_130","red",0.00822826527056481
"690","DFL6_130","turquoise",0.0731519991883438
"691","DFL6_130","black",-0.0326114779997163
"692","DFL6_130","brown",0.00471734288400118
"693","DFL6_130","tan",-0.00710714501484893
"694","DFL6_130","yellow",-0.0772434664616789
"695","DFL6_130","purple",-0.0258694837862607
"696","DFL6_130","salmon",-0.0224645807633973
"697","DFL6_130","greenyellow",-0.11964928358959
"698","DFL6_130","magenta",0.00391365760792119
"699","DFL6_130","pink",-0.029768681309362
"700","DFL6_130","grey",-0.0350828434601774
"701","DFL6_131","blue",-0.00500970348575167
"702","DFL6_131","green",-0.0310379084809402
"703","DFL6_131","red",-0.0435316858181036
"704","DFL6_131","turquoise",-0.0417942274697227
"705","DFL6_131","black",-0.0331798154406681
"706","DFL6_131","brown",0.0489583876012363
"707","DFL6_131","tan",0.0437002459534086
"708","DFL6_131","yellow",-0.0141155964943981
"709","DFL6_131","purple",0.0873971110605583
"710","DFL6_131","salmon",0.059323751927854
"711","DFL6_131","greenyellow",0.0171467832151009
"712","DFL6_131","magenta",0.015936685704402
"713","DFL6_131","pink",-0.00346745110222303
"714","DFL6_131","grey",0.0208030184798265
"715","DFL6_132","blue",0.0621120877211252
"716","DFL6_132","green",-0.0338441685013538
"717","DFL6_132","red",0.00136997028833743
"718","DFL6_132","turquoise",0.0527801690608478
"719","DFL6_132","black",-0.0424498596344834
"720","DFL6_132","brown",0.0143138332614514
"721","DFL6_132","tan",-0.00714193664394919
"722","DFL6_132","yellow",-0.0571803754416962
"723","DFL6_132","purple",0.0539732344155494
"724","DFL6_132","salmon",0.0105906549318107
"725","DFL6_132","greenyellow",-0.130355912581179
"726","DFL6_132","magenta",0.00103394846672771
"727","DFL6_132","pink",-0.0235363520706574
"728","DFL6_132","grey",-0.0208343028691176
"729","DFTA_85","blue",-0.261482892493178
"730","DFTA_85","green",0.00698777053175378
"731","DFTA_85","red",0.248465152826474
"732","DFTA_85","turquoise",0.0015142846674211
"733","DFTA_85","black",-0.025210725984299
"734","DFTA_85","brown",-0.31804182477523
"735","DFTA_85","tan",-0.0251853865995938
"736","DFTA_85","yellow",0.270402629233777
"737","DFTA_85","purple",-0.0792070690740744
"738","DFTA_85","salmon",-0.128040818972481
"739","DFTA_85","greenyellow",-0.066047945061764
"740","DFTA_85","magenta",-0.0836719380165779
"741","DFTA_85","pink",0.163740009883369
"742","DFTA_85","grey",-0.145972169407668
"743","DFTA_86","blue",0.0109398409325428
"744","DFTA_86","green",0.294632912056876
"745","DFTA_86","red",0.17565655147668
"746","DFTA_86","turquoise",0.150209750583977
"747","DFTA_86","black",-0.0541656056526146
"748","DFTA_86","brown",-0.116214657691444
"749","DFTA_86","tan",-0.0904425608127329
"750","DFTA_86","yellow",0.0618446480913514
"751","DFTA_86","purple",-0.017837940560367
"752","DFTA_86","salmon",-0.0954093256814304
"753","DFTA_86","greenyellow",-0.0503272832573876
"754","DFTA_86","magenta",-0.0731040197581764
"755","DFTA_86","pink",0.0648606761980472
"756","DFTA_86","grey",0.0490006494531845
"757","DFTA_87","blue",-0.197727049674755
"758","DFTA_87","green",0.201205169243772
"759","DFTA_87","red",0.207523338378358
"760","DFTA_87","turquoise",0.0220829443412871
"761","DFTA_87","black",-0.2047888071895
"762","DFTA_87","brown",-0.221647297450355
"763","DFTA_87","tan",-0.0953954631186844
"764","DFTA_87","yellow",0.271360754625514
"765","DFTA_87","purple",0.2148358917949
"766","DFTA_87","salmon",0.0588515100767636
"767","DFTA_87","greenyellow",-0.030261972615067
"768","DFTA_87","magenta",-0.0922465431100508
"769","DFTA_87","pink",0.158145305207327
"770","DFTA_87","grey",0.0433478150082006
"771","DFTA_88","blue",0.0991400254416732
"772","DFTA_88","green",0.121142676021026
"773","DFTA_88","red",0.0685392292063375
"774","DFTA_88","turquoise",0.133213701205488
"775","DFTA_88","black",-0.0100094386119827
"776","DFTA_88","brown",-0.0290335048965167
"777","DFTA_88","tan",-0.0119259144858018
"778","DFTA_88","yellow",-0.0461936102262541
"779","DFTA_88","purple",0.0539084538855608
"780","DFTA_88","salmon",-0.0662870505046145
"781","DFTA_88","greenyellow",-0.0636857716543567
"782","DFTA_88","magenta",-0.028616315389144
"783","DFTA_88","pink",-0.0173807142093739
"784","DFTA_88","grey",-0.040299397211491
"785","DFVJ_1","blue",0.174784262602429
"786","DFVJ_1","green",0.012522132953451
"787","DFVJ_1","red",0.098830139959363
"788","DFVJ_1","turquoise",0.200619259794579
"789","DFVJ_1","black",0.0919316089232003
"790","DFVJ_1","brown",-0.0679702143147758
"791","DFVJ_1","tan",-0.0967665846660249
"792","DFVJ_1","yellow",-0.130337464108474
"793","DFVJ_1","purple",-0.0595620346601162
"794","DFVJ_1","salmon",-0.216457204066211
"795","DFVJ_1","greenyellow",0.106928076562307
"796","DFVJ_1","magenta",-0.0212753032793973
"797","DFVJ_1","pink",-0.0572622618342584
"798","DFVJ_1","grey",0.00245065707056476
"799","DFVJ_2","blue",0.0374896796121503
"800","DFVJ_2","green",0.0787000447793967
"801","DFVJ_2","red",0.0674048845015474
"802","DFVJ_2","turquoise",0.103453621463724
"803","DFVJ_2","black",0.0690089093086932
"804","DFVJ_2","brown",-0.0597591230492883
"805","DFVJ_2","tan",-0.0359900190387613
"806","DFVJ_2","yellow",-0.00872236974324312
"807","DFVJ_2","purple",-0.0050053089796765
"808","DFVJ_2","salmon",-0.13282645168717
"809","DFVJ_2","greenyellow",0.101887936978325
"810","DFVJ_2","magenta",-0.0522654682356358
"811","DFVJ_2","pink",-0.00305409671490165
"812","DFVJ_2","grey",0.1421375264037
"813","DFVJ_3","blue",-0.0100466890577774
"814","DFVJ_3","green",0.0288209146619449
"815","DFVJ_3","red",-0.029557923465311
"816","DFVJ_3","turquoise",-0.0170506472031562
"817","DFVJ_3","black",0.0459712800206664
"818","DFVJ_3","brown",0.0179286027427049
"819","DFVJ_3","tan",0.0348322866741365
"820","DFVJ_3","yellow",0.0086685250639859
"821","DFVJ_3","purple",0.1199996708188
"822","DFVJ_3","salmon",-0.0289676142128202
"823","DFVJ_3","greenyellow",0.0517317794666358
"824","DFVJ_3","magenta",-0.00734387375256284
"825","DFVJ_3","pink",0.0118409354460759
"826","DFVJ_3","grey",0.0776091170017099
"827","DFVJ_4","blue",0.0263021594881655
"828","DFVJ_4","green",0.0116479616213622
"829","DFVJ_4","red",-0.0192823449250068
"830","DFVJ_4","turquoise",0.0108324772809362
"831","DFVJ_4","black",0.079637376561245
"832","DFVJ_4","brown",0.0183219734474762
"833","DFVJ_4","tan",0.00988725772267976
"834","DFVJ_4","yellow",-0.0331654644972322
"835","DFVJ_4","purple",0.0433015237419197
"836","DFVJ_4","salmon",-0.0515388319650878
"837","DFVJ_4","greenyellow",-0.00783374062577872
"838","DFVJ_4","magenta",0.0117045899960455
"839","DFVJ_4","pink",-0.0147407597832283
"840","DFVJ_4","grey",0.00886812090250472
"841","DFWG_101","blue",0.219239510352006
"842","DFWG_101","green",0.0591426178828538
"843","DFWG_101","red",0.116720363767134
"844","DFWG_101","turquoise",0.214329253472129
"845","DFWG_101","black",0.0250952794287529
"846","DFWG_101","brown",-0.0752786893337075
"847","DFWG_101","tan",-0.161854930492861
"848","DFWG_101","yellow",-0.164578612442049
"849","DFWG_101","purple",-0.065861762647859
"850","DFWG_101","salmon",-0.144270426760296
"851","DFWG_101","greenyellow",-0.0407782009316692
"852","DFWG_101","magenta",0.00702160781354331
"853","DFWG_101","pink",-0.0627193892587302
"854","DFWG_101","grey",-0.0699502796445493
"855","DFWG_102","blue",0.0785203582169103
"856","DFWG_102","green",0.126135191155028
"857","DFWG_102","red",0.00231100056055453
"858","DFWG_102","turquoise",0.0621401247002357
"859","DFWG_102","black",0.00379019039936975
"860","DFWG_102","brown",-0.0159501879749382
"861","DFWG_102","tan",-0.0773373598402219
"862","DFWG_102","yellow",-0.10623348174082
"863","DFWG_102","purple",0.0631671890459501
"864","DFWG_102","salmon",-0.0406886798766131
"865","DFWG_102","greenyellow",-0.0860151174610614
"866","DFWG_102","magenta",0.0236701136739541
"867","DFWG_102","pink",-0.0276919989256112
"868","DFWG_102","grey",-0.0676670640374805
"869","DFWG_103","blue",0.0483229994391093
"870","DFWG_103","green",0.0710005908130082
"871","DFWG_103","red",-0.0146304042327579
"872","DFWG_103","turquoise",0.0409352392845998
"873","DFWG_103","black",-0.0196246409952622
"874","DFWG_103","brown",0.0152152895217706
"875","DFWG_103","tan",-0.0322936672891085
"876","DFWG_103","yellow",-0.0423600904718721
"877","DFWG_103","purple",0.0969722455647063
"878","DFWG_103","salmon",0.0258777329682169
"879","DFWG_103","greenyellow",-0.000180851104099992
"880","DFWG_103","magenta",0.0100088583215886
"881","DFWG_103","pink",-0.00661193329859064
"882","DFWG_103","grey",0.00220782279723738
"883","DFWG_104","blue",-0.00821589972742328
"884","DFWG_104","green",-0.0533562526007822
"885","DFWG_104","red",-0.109230261100126
"886","DFWG_104","turquoise",-0.0917592434226775
"887","DFWG_104","black",0.0352741345997928
"888","DFWG_104","brown",0.0912484406888127
"889","DFWG_104","tan",0.0783462866137662
"890","DFWG_104","yellow",-0.0270472850361916
"891","DFWG_104","purple",0.0481181759457216
"892","DFWG_104","salmon",0.0826381678397161
"893","DFWG_104","greenyellow",-0.046296877981042
"894","DFWG_104","magenta",0.0589999332814278
"895","DFWG_104","pink",-0.0104709024818383
"896","DFWG_104","grey",-0.0612003213772673
"897","DFX6_5","blue",-0.048589134013948
"898","DFX6_5","green",-0.0172931378073252
"899","DFX6_5","red",0.110746369286982
"900","DFX6_5","turquoise",0.0466242712839673
"901","DFX6_5","black",-0.00457031021158067
"902","DFX6_5","brown",-0.107081370485826
"903","DFX6_5","tan",-0.0295611193318982
"904","DFX6_5","yellow",0.0802962001236568
"905","DFX6_5","purple",0.00358804353444149
"906","DFX6_5","salmon",-0.0562940812815619
"907","DFX6_5","greenyellow",0.0086356790249828
"908","DFX6_5","magenta",-0.0344944247178384
"909","DFX6_5","pink",0.0520218501944213
"910","DFX6_5","grey",0.0701221695408517
"911","DFX6_6","blue",0.152395221345468
"912","DFX6_6","green",0.211237042428723
"913","DFX6_6","red",0.0986241880959122
"914","DFX6_6","turquoise",0.183423890877273
"915","DFX6_6","black",-0.0085197577571308
"916","DFX6_6","brown",-0.0318208300865809
"917","DFX6_6","tan",-0.0713162204570846
"918","DFX6_6","yellow",-0.108048024124759
"919","DFX6_6","purple",-0.0804930722629186
"920","DFX6_6","salmon",-0.118181587185909
"921","DFX6_6","greenyellow",-0.0522682083153682
"922","DFX6_6","magenta",-0.0214976897579178
"923","DFX6_6","pink",-0.0332859545049947
"924","DFX6_6","grey",-0.0281827597327129
"925","DFX6_7","blue",0.00669052137048111
"926","DFX6_7","green",-0.0192854261588311
"927","DFX6_7","red",-0.0580200548366659
"928","DFX6_7","turquoise",-0.0382650004895789
"929","DFX6_7","black",-0.0109551719535221
"930","DFX6_7","brown",0.0777389560196382
"931","DFX6_7","tan",0.090281235397972
"932","DFX6_7","yellow",-0.0178444325000855
"933","DFX6_7","purple",0.0250143867393214
"934","DFX6_7","salmon",0.0464683015213076
"935","DFX6_7","greenyellow",-0.0669134301961076
"936","DFX6_7","magenta",0.00678201356089227
"937","DFX6_7","pink",-0.0156739156889812
"938","DFX6_7","grey",0.040345961434369
"939","DFX6_8","blue",-0.0350492825390589
"940","DFX6_8","green",-0.0758930129407056
"941","DFX6_8","red",-0.0855127526472024
"942","DFX6_8","turquoise",-0.0937006772294513
"943","DFX6_8","black",-0.00122926257912495
"944","DFX6_8","brown",0.0904960389525727
"945","DFX6_8","tan",0.0960649144585131
"946","DFX6_8","yellow",-0.0020043425822661
"947","DFX6_8","purple",-0.0228190867551242
"948","DFX6_8","salmon",0.0692716517426223
"949","DFX6_8","greenyellow",-0.0160440884248904
"950","DFX6_8","magenta",0.0336103745233797
"951","DFX6_8","pink",-0.00599889729310014
"952","DFX6_8","grey",-0.0185676193439569
"953","DFXH_25","blue",0.0662091961541288
"954","DFXH_25","green",-0.0585314965733482
"955","DFXH_25","red",-0.0341313633067079
"956","DFXH_25","turquoise",0.018275193820224
"957","DFXH_25","black",0.184189271572846
"958","DFXH_25","brown",0.00289797954921648
"959","DFXH_25","tan",-0.0265132390270998
"960","DFXH_25","yellow",-0.0902036522644021
"961","DFXH_25","purple",-0.100566920565295
"962","DFXH_25","salmon",-0.143507022430416
"963","DFXH_25","greenyellow",-0.0304698246414802
"964","DFXH_25","magenta",0.0507079301567972
"965","DFXH_25","pink",-0.0289377330012225
"966","DFXH_25","grey",-0.0350373566506813
"967","DFXH_26","blue",-0.114971688881485
"968","DFXH_26","green",-0.0717886079502626
"969","DFXH_26","red",0.0194026952873224
"970","DFXH_26","turquoise",-0.132886600519342
"971","DFXH_26","black",0.124735577927274
"972","DFXH_26","brown",-0.103717577682698
"973","DFXH_26","tan",-0.254881368437378
"974","DFXH_26","yellow",0.105749601613211
"975","DFXH_26","purple",-0.0332054404690313
"976","DFXH_26","salmon",-0.00528116133092337
"977","DFXH_26","greenyellow",0.0230603510646894
"978","DFXH_26","magenta",0.0311657451523632
"979","DFXH_26","pink",0.0761549953121479
"980","DFXH_26","grey",0.171902908727282
"981","DFXH_27","blue",-0.0637554615395305
"982","DFXH_27","green",-0.0633349019824484
"983","DFXH_27","red",-0.102431934467145
"984","DFXH_27","turquoise",-0.129330233171358
"985","DFXH_27","black",0.0737605169497417
"986","DFXH_27","brown",0.0803344821629161
"987","DFXH_27","tan",0.0991353655460968
"988","DFXH_27","yellow",0.040384199039696
"989","DFXH_27","purple",0.107487892523282
"990","DFXH_27","salmon",0.0539682284930406
"991","DFXH_27","greenyellow",-0.0400387656900263
"992","DFXH_27","magenta",0.0195492163399349
"993","DFXH_27","pink",0.0199572990929724
"994","DFXH_27","grey",0.046183742208746
"995","DFXH_28","blue",-0.046946473693297
"996","DFXH_28","green",-0.104586284583003
"997","DFXH_28","red",-0.110619254226403
"998","DFXH_28","turquoise",-0.14274556952184
"999","DFXH_28","black",0.124119363997615
"1000","DFXH_28","brown",0.0670040721228706
"1001","DFXH_28","tan",0.0522809129959683
"1002","DFXH_28","yellow",-0.00805378861636576
"1003","DFXH_28","purple",0.00362518158411675
"1004","DFXH_28","salmon",0.0141128116007002
"1005","DFXH_28","greenyellow",-0.0692528977891176
"1006","DFXH_28","magenta",0.0556778688810691
"1007","DFXH_28","pink",0.0012550910285986
"1008","DFXH_28","grey",-0.00829159727132278
"1009","DFXL_17","blue",0.0548617648439126
"1010","DFXL_17","green",-0.0407199701204438
"1011","DFXL_17","red",-0.016569172728029
"1012","DFXL_17","turquoise",0.0453691370036545
"1013","DFXL_17","black",0.160217224723533
"1014","DFXL_17","brown",0.00747186733666845
"1015","DFXL_17","tan",0.0207527949078018
"1016","DFXL_17","yellow",-0.0672037837279674
"1017","DFXL_17","purple",-0.0948830972889103
"1018","DFXL_17","salmon",-0.129801708151891
"1019","DFXL_17","greenyellow",-0.00457815395524848
"1020","DFXL_17","magenta",0.0208944392374825
"1021","DFXL_17","pink",-0.0240485412617736
"1022","DFXL_17","grey",-0.00455834236959923
"1023","DFXL_18","blue",-0.0267763560817314
"1024","DFXL_18","green",-0.0645123491838867
"1025","DFXL_18","red",-0.0297430909208617
"1026","DFXL_18","turquoise",-0.0366529533867402
"1027","DFXL_18","black",0.157564434294457
"1028","DFXL_18","brown",0.0278076351335004
"1029","DFXL_18","tan",0.0684792721168996
"1030","DFXL_18","yellow",0.012706406287714
"1031","DFXL_18","purple",-0.0516921176347062
"1032","DFXL_18","salmon",-0.0735140866444552
"1033","DFXL_18","greenyellow",-0.0443650942288133
"1034","DFXL_18","magenta",0.0262696720872288
"1035","DFXL_18","pink",0.0107669055420109
"1036","DFXL_18","grey",0.0284835638875101
"1037","DFXL_19","blue",-0.00377834682819965
"1038","DFXL_19","green",-0.0166368176856364
"1039","DFXL_19","red",-0.0287544219070145
"1040","DFXL_19","turquoise",-0.0305575445531925
"1041","DFXL_19","black",0.111627962225774
"1042","DFXL_19","brown",0.0358944413450814
"1043","DFXL_19","tan",0.056249926224878
"1044","DFXL_19","yellow",-0.0153681385256125
"1045","DFXL_19","purple",0.00627337963730105
"1046","DFXL_19","salmon",-0.0537740988839544
"1047","DFXL_19","greenyellow",-0.0106587913187558
"1048","DFXL_19","magenta",0.0206966914436427
"1049","DFXL_19","pink",0.000558446945550085
"1050","DFXL_19","grey",0.0238207426701204
"1051","DFXL_20","blue",0.00111870791809991
"1052","DFXL_20","green",-0.0571362837170764
"1053","DFXL_20","red",-0.052650066487429
"1054","DFXL_20","turquoise",-0.047132212095701
"1055","DFXL_20","black",0.175610592248391
"1056","DFXL_20","brown",0.0550023255632646
"1057","DFXL_20","tan",0.0775182427270014
"1058","DFXL_20","yellow",-0.0204406637397035
"1059","DFXL_20","purple",-0.0764013740527641
"1060","DFXL_20","salmon",-0.0721212206134011
"1061","DFXL_20","greenyellow",-0.039562275503278
"1062","DFXL_20","magenta",0.0459371679500829
"1063","DFXL_20","pink",-0.00468224351529906
"1064","DFXL_20","grey",0.00103584934213215
"1065","DFZ4_93","blue",-0.0237578258384235
"1066","DFZ4_93","green",-0.0509787628868057
"1067","DFZ4_93","red",-0.0176700025605062
"1068","DFZ4_93","turquoise",-0.0456220088096255
"1069","DFZ4_93","black",0.0605791279329124
"1070","DFZ4_93","brown",0.00218537987225808
"1071","DFZ4_93","tan",0.0122565180801101
"1072","DFZ4_93","yellow",0.0170192989656275
"1073","DFZ4_93","purple",0.0165115673909567
"1074","DFZ4_93","salmon",-0.00457798866838001
"1075","DFZ4_93","greenyellow",-0.0762120513308927
"1076","DFZ4_93","magenta",0.0304151995514691
"1077","DFZ4_93","pink",0.0125108495614146
"1078","DFZ4_93","grey",-0.0335125477851326
"1079","DFZ4_94","blue",-0.355613482637712
"1080","DFZ4_94","green",-0.104277459277696
"1081","DFZ4_94","red",0.253864117449197
"1082","DFZ4_94","turquoise",-0.0576692175415287
"1083","DFZ4_94","black",-0.0765655071091484
"1084","DFZ4_94","brown",-0.371311145416599
"1085","DFZ4_94","tan",0.150006213932916
"1086","DFZ4_94","yellow",0.367042687514514
"1087","DFZ4_94","purple",-0.0538471361873015
"1088","DFZ4_94","salmon",-0.175626374904122
"1089","DFZ4_94","greenyellow",-0.00731515915224179
"1090","DFZ4_94","magenta",-0.128498530509952
"1091","DFZ4_94","pink",0.200143167298354
"1092","DFZ4_94","grey",-0.488686253214562
"1093","DFZ4_95","blue",-0.355433672919328
"1094","DFZ4_95","green",-0.101951975994489
"1095","DFZ4_95","red",0.283247457458797
"1096","DFZ4_95","turquoise",-0.0242028597070857
"1097","DFZ4_95","black",-0.0653474147145355
"1098","DFZ4_95","brown",-0.391400550255109
"1099","DFZ4_95","tan",0.039730516262428
"1100","DFZ4_95","yellow",0.341364020351198
"1101","DFZ4_95","purple",-0.078877037628655
"1102","DFZ4_95","salmon",-0.227158150228026
"1103","DFZ4_95","greenyellow",0.0151401654409904
"1104","DFZ4_95","magenta",-0.143569412690933
"1105","DFZ4_95","pink",0.184027703180944
"1106","DFZ4_95","grey",-0.333942299035023
"1107","DFZ4_96","blue",-0.0341539821419571
"1108","DFZ4_96","green",-0.0919137074735016
"1109","DFZ4_96","red",-0.115841925205356
"1110","DFZ4_96","turquoise",-0.12742395828095
"1111","DFZ4_96","black",0.069749396109222
"1112","DFZ4_96","brown",0.0978178871503308
"1113","DFZ4_96","tan",0.0845759371695292
"1114","DFZ4_96","yellow",-0.0276179213374707
"1115","DFZ4_96","purple",0.00761720671748339
"1116","DFZ4_96","salmon",0.0432229456663596
"1117","DFZ4_96","greenyellow",-0.0428432124025221
"1118","DFZ4_96","magenta",0.0484703104412798
"1119","DFZ4_96","pink",-0.0129535193720241
"1120","DFZ4_96","grey",-0.0594060547199207
"1121","DG02_125","blue",0.0631438592032136
"1122","DG02_125","green",-0.0110579079356065
"1123","DG02_125","red",0.0406984855551072
"1124","DG02_125","turquoise",0.0767711993492056
"1125","DG02_125","black",-0.0436945760448901
"1126","DG02_125","brown",-0.0200142079951066
"1127","DG02_125","tan",-0.00372933672782465
"1128","DG02_125","yellow",-0.0495030904618938
"1129","DG02_125","purple",-0.0820236381088895
"1130","DG02_125","salmon",-0.0608686563435744
"1131","DG02_125","greenyellow",-0.0500030853043583
"1132","DG02_125","magenta",0.00648150680842622
"1133","DG02_125","pink",-0.0118220861562749
"1134","DG02_125","grey",-0.0340125245049992
"1135","DG02_126","blue",0.0535139995029391
"1136","DG02_126","green",-0.0235834165326112
"1137","DG02_126","red",-0.00838884312739792
"1138","DG02_126","turquoise",0.0484716717488984
"1139","DG02_126","black",-0.0324663573006465
"1140","DG02_126","brown",0.0283429603971132
"1141","DG02_126","tan",0.0550945991219982
"1142","DG02_126","yellow",-0.050870873262676
"1143","DG02_126","purple",-0.0327628736756097
"1144","DG02_126","salmon",-0.0144109226591598
"1145","DG02_126","greenyellow",0.00520225495565151
"1146","DG02_126","magenta",0.00796629374696759
"1147","DG02_126","pink",-0.0147958082135408
"1148","DG02_126","grey",0.0174560128375286
"1149","DG02_127","blue",0.0457486597548452
"1150","DG02_127","green",-0.0221279822942168
"1151","DG02_127","red",-0.023968675759994
"1152","DG02_127","turquoise",0.0230554077246197
"1153","DG02_127","black",-0.060987779560242
"1154","DG02_127","brown",0.0286342488625872
"1155","DG02_127","tan",0.0056924516861869
"1156","DG02_127","yellow",-0.052305853154239
"1157","DG02_127","purple",0.0207491050452833
"1158","DG02_127","salmon",0.0232265408503708
"1159","DG02_127","greenyellow",-0.0298412042523507
"1160","DG02_127","magenta",0.0256042357706835
"1161","DG02_127","pink",-0.014231363182642
"1162","DG02_127","grey",-0.0310975893510762
"1163","DG02_128","blue",0.0873247893659279
"1164","DG02_128","green",-0.031955505016717
"1165","DG02_128","red",0.00443498660159521
"1166","DG02_128","turquoise",0.0683352983249744
"1167","DG02_128","black",-0.0437175001598071
"1168","DG02_128","brown",0.00826043157080237
"1169","DG02_128","tan",0.00389244282092118
"1170","DG02_128","yellow",-0.0720241574927799
"1171","DG02_128","purple",-0.0278163391758642
"1172","DG02_128","salmon",-0.0151987362927792
"1173","DG02_128","greenyellow",-0.0858425238518583
"1174","DG02_128","magenta",0.0155760150827712
"1175","DG02_128","pink",-0.0305455403870106
"1176","DG02_128","grey",-0.0463664581996965
"1177","DG05_10","blue",0.107453796962633
"1178","DG05_10","green",-0.049362665929442
"1179","DG05_10","red",0.00320934423820051
"1180","DG05_10","turquoise",0.087215447270075
"1181","DG05_10","black",0.0236019841781396
"1182","DG05_10","brown",0.0157890485482494
"1183","DG05_10","tan",-0.0250853337062372
"1184","DG05_10","yellow",-0.0977609648704307
"1185","DG05_10","purple",-0.0859636285415994
"1186","DG05_10","salmon",-0.039995719379526
"1187","DG05_10","greenyellow",0.0892089343683642
"1188","DG05_10","magenta",0.0115235365324261
"1189","DG05_10","pink",-0.034766560468613
"1190","DG05_10","grey",-0.0360688797965175
"1191","DG05_11","blue",0.119375060522445
"1192","DG05_11","green",0.0511993833276647
"1193","DG05_11","red",0.0594438098426567
"1194","DG05_11","turquoise",0.154032641891851
"1195","DG05_11","black",-0.0811694087014358
"1196","DG05_11","brown",0.0214748899548188
"1197","DG05_11","tan",0.0476357330243871
"1198","DG05_11","yellow",-0.0575281630875459
"1199","DG05_11","purple",0.0304018628398813
"1200","DG05_11","salmon",-0.0168846733347919
"1201","DG05_11","greenyellow",-0.0167848279675886
"1202","DG05_11","magenta",-0.0654169226601088
"1203","DG05_11","pink",-0.0325931313162694
"1204","DG05_11","grey",0.0454194850089179
"1205","DG05_12","blue",0.0415656570253514
"1206","DG05_12","green",-0.053545383241186
"1207","DG05_12","red",-0.045469208116358
"1208","DG05_12","turquoise",0.000849054253511769
"1209","DG05_12","black",-0.0445383319807103
"1210","DG05_12","brown",0.0639194926051137
"1211","DG05_12","tan",0.0559813011908952
"1212","DG05_12","yellow",-0.0436465496272084
"1213","DG05_12","purple",0.0416813790289336
"1214","DG05_12","salmon",0.0554476628058813
"1215","DG05_12","greenyellow",-0.0128865851030369
"1216","DG05_12","magenta",-0.00202912878633596
"1217","DG05_12","pink",-0.0250457416165262
"1218","DG05_12","grey",0.0274444851235021
"1219","DG05_9","blue",0.116655310714771
"1220","DG05_9","green",-0.0542393816366004
"1221","DG05_9","red",0.0143842666253537
"1222","DG05_9","turquoise",0.0936746109791051
"1223","DG05_9","black",0.0180406332343171
